#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0288-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:43:05,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0295534,5.57568e-06,3,0.0393236,6.10396e-06,3,0.844778,0.0405015,25,0.849882,9.93067e-07,503,5.38506e-10,-2.4836e-20,-1.5176e-18,1.41606e-14,-2.3351e-20,-1.54095e-18,52,7,252,257,5.89,250.78,255.14,4.9,4.90196,4.8978,4.88725
log.pimpleFoam.No2,mpi_0288-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:51:37,8,288,0.448854,0.459928,0.00320948,2.24811e-06,2,0.0295534,5.57568e-06,3,0.0393236,6.10396e-06,3,0.844778,0.0405015,25,0.849882,9.93067e-07,503,5.38506e-10,-2.4836e-20,-1.5176e-18,1.41606e-14,-2.3351e-20,-1.54095e-18,52,7,245,252,5.16,242.91,249.58,4.76,4.80392,4.755,4.79255
log.pimpleFoam.No1,mpi_0576-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:53:05,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0348082,6.75846e-06,3,0.0439344,7.77391e-06,3,0.848076,0.0176312,3,0.847761,9.51561e-07,60,2.93794e-10,-2.89778e-20,-2.21145e-18,1.58605e-14,-2.40601e-20,-2.23551e-18,52,5,108,111,3.23,105.83,108.78,2.06,2.07843,2.052,2.06961
log.pimpleFoam.No2,mpi_0576-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,13:56:12,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0348082,6.75846e-06,3,0.0439344,7.77391e-06,3,0.848076,0.0176312,3,0.847761,9.51561e-07,60,2.93794e-10,-2.89778e-20,-2.21145e-18,1.58605e-14,-2.40601e-20,-2.23551e-18,52,4,104,106,3.43,102.77,104.72,2,2,1.9868,1.98608
log.pimpleFoam.No1,mpi_0576-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:55:51,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0348082,6.75846e-06,3,0.0439341,7.77383e-06,3,0.848076,0.0176315,3,0.847762,9.54753e-07,60,2.93799e-10,-3.29795e-20,-2.01038e-18,1.59115e-14,-3.51425e-20,-2.04552e-18,52,4,97,99,2.39,96.1,98.01,1.86,1.86275,1.8742,1.8749
log.pimpleFoam.No2,mpi_0576-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:58:01,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0348082,6.75846e-06,3,0.0439341,7.77383e-06,3,0.848076,0.0176315,3,0.847762,9.54753e-07,60,2.93799e-10,-3.29795e-20,-2.01038e-18,1.59115e-14,-3.51425e-20,-2.04552e-18,52,4,97,99,2.72,95.51,97.38,1.86,1.86275,1.8558,1.85608
log.pimpleFoam.No1,mpi_0576-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,13:59:58,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0351037,6.81041e-06,3,0.0442115,7.83406e-06,3,0.848609,0.0421378,22,0.853595,9.90138e-07,1038,7.02614e-10,-2.71574e-20,-1.90041e-18,1.66352e-14,-2.86053e-20,-1.92902e-18,52,7,148,151,5.69,146.17,149.27,2.82,2.82353,2.8096,2.81529
log.pimpleFoam.No2,mpi_0576-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:00:11,16,576,0.448854,0.459928,0.00320948,2.79025e-06,2,0.0351037,6.81041e-06,3,0.0442115,7.83406e-06,3,0.848609,0.0421378,22,0.853595,9.90138e-07,1038,7.02614e-10,-2.71574e-20,-1.90041e-18,1.66352e-14,-2.86053e-20,-1.92902e-18,52,5,150,153,4.74,149.05,152.15,2.9,2.90196,2.8862,2.89039
log.pimpleFoam.No1,mpi_0864-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,14:27:23,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.0385731,7.4782e-06,3,0.0482038,8.24505e-06,3,0.848818,0.0166494,3,0.848475,9.12632e-07,37,3.18151e-10,-2.28157e-20,-2.90851e-18,1.7403e-14,-2.24783e-20,-2.93099e-18,52,4,89,91,3.15,86.99,89.8,1.7,1.70588,1.6768,1.69902
log.pimpleFoam.No2,mpi_0864-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,14:29:51,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.0385731,7.4782e-06,3,0.0482038,8.24505e-06,3,0.848818,0.0166494,3,0.848475,9.12632e-07,37,3.18151e-10,-2.28157e-20,-2.90851e-18,1.7403e-14,-2.24783e-20,-2.93099e-18,52,5,86,87,2.76,83.8,84.85,1.62,1.60784,1.6208,1.60961
