#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:30:30, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,85,88,2.26,84.02,85.69,1.64,1.66667,1.6352,1.63588
log.pimpleFoam.No2,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:08:48, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,85,87,2.37,83.82,85.48,1.64,1.64706,1.629,1.62961
log.pimpleFoam.No3,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:21:07, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,4,86,88,2.4,84.19,85.87,1.64,1.64706,1.6358,1.63667
log.pimpleFoam.No4,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:23:31, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,85,90,2.39,83.64,85.3,1.64,1.70588,1.625,1.62569
log.pimpleFoam.No5,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,12:14:52, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,4,85,88,2.69,84.07,85.72,1.62,1.64706,1.6276,1.62804
log.pimpleFoam.No1,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:28:32, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,3,79,82,2.66,78.78,80.21,1.52,1.54902,1.5224,1.52059
log.pimpleFoam.No2,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,09:35:30, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,3,79,83,2.36,78.76,80.19,1.52,1.56863,1.528,1.52608
log.pimpleFoam.No3,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:08:47, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,4,80,83,2.34,78.87,80.33,1.52,1.54902,1.5306,1.52922
log.pimpleFoam.No4,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,10:23:32, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,3,82,87,2.42,81.64,83.14,1.58,1.64706,1.5844,1.58275
log.pimpleFoam.No5,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,14:42:48, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,5,81,83,2.8,78.69,80.11,1.52,1.52941,1.5178,1.51588
log.pimpleFoam.No1,mpi_00120,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 16 2015,08:14:02, 12,120,0.445924,0.461484,0.003552,4.70214e-06,2,0.0918093,4.02277e-06,4,0.10301,1.38092e-06,4,0.824131,0.0272143,2,0.823567,9.34691e-07,25,1.08974e-09,-3.39466e-19,1.36325e-18,3.7531e-14,-3.35154e-19,1.0281e-18,52,2,65,67,2.02,64.96,66.29,1.26,1.27451,1.2588,1.2602
