#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00240/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.561619,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 10 2015,03:48:17,240,2995200,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,2.28,15.76,16,3,17,19
n_00008/mpi_00240/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.561789,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 10 2015,05:04:47,240,2995200,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,1.09,15.54,15.84,2,16,19
n_00008/mpi_00240/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.561790,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 10 2015,05:05:46,240,2995200,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,1,16.87,17.17,2,18,19
n_00008/mpi_00240/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.561791,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 10 2015,05:06:47,240,2995200,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,0.94,14.72,14.94,2,16,19
n_00008/mpi_00240/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.561792,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Dec 10 2015,05:07:46,240,2995200,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,0.99,16.39,16.62,1,17,20
n_00008/mpi_00320/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543025,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:09:17,320,2995200,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1.72,12.8,13.07,2,13,15
n_00008/mpi_00320/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543047,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:10:19,320,2995200,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1.26,13.12,13.35,1,13,15
n_00008/mpi_00320/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543050,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:11:18,320,2995200,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1.28,12.6,12.82,2,13,16
n_00008/mpi_00320/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543053,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:12:22,320,2995200,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1.36,12.52,12.73,2,13,15
n_00008/mpi_00320/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543057,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:13:19,320,2995200,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1.09,12.72,12.96,2,14,15
