#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No2,mpi_00240,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 10 2015,05:04:47, 12,240,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,2,16,19,1.09,15.54,15.84,0.28,0.333333,0.289,0.289216
log.pimpleFoam.No3,mpi_00240,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 10 2015,05:05:46, 12,240,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,2,18,19,1,16.87,17.17,0.32,0.333333,0.3174,0.317059
log.pimpleFoam.No4,mpi_00240,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 10 2015,05:06:47, 12,240,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,2,16,19,0.94,14.72,14.94,0.28,0.333333,0.2756,0.27451
log.pimpleFoam.No5,mpi_00240,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 10 2015,05:07:46, 12,240,0.445924,0.461484,0.003552,4.98525e-06,2,0.0928129,2.84739e-06,4,0.109195,1.39794e-06,4,0.828971,0.0348534,15,0.832417,9.50916e-07,272,1.45301e-09,4.73596e-19,2.7049e-18,4.287e-14,-1.74618e-19,2.53029e-18,52,1,17,20,0.99,16.39,16.62,0.32,0.372549,0.308,0.306471
log.pimpleFoam.No1,mpi_00320,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:09:17, 16,320,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,2,13,15,1.72,12.8,13.07,0.22,0.254902,0.2216,0.222549
log.pimpleFoam.No2,mpi_00320,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:10:19, 16,320,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,1,13,15,1.26,13.12,13.35,0.24,0.27451,0.2372,0.237059
log.pimpleFoam.No3,mpi_00320,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:11:18, 16,320,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,2,13,16,1.28,12.6,12.82,0.22,0.27451,0.2264,0.226275
log.pimpleFoam.No4,mpi_00320,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:12:22, 16,320,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,2,13,15,1.36,12.52,12.73,0.22,0.254902,0.2232,0.222941
log.pimpleFoam.No5,mpi_00320,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:13:19, 16,320,0.445924,0.461485,0.003552,5.36112e-06,2,0.100003,3.73381e-06,4,0.112599,1.2483e-06,4,0.82832,0.0401502,14,0.830997,9.99557e-07,276,1.82901e-09,2.02987e-19,1.73461e-19,4.69243e-14,2.37338e-19,4.10799e-19,52,2,14,15,1.09,12.72,12.96,0.24,0.254902,0.2326,0.232745
log.pimpleFoam.No1,mpi_00400,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:41:18, 20,400,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,2,12,16,1.58,11.6,11.79,0.2,0.27451,0.2004,0.200196
log.pimpleFoam.No2,mpi_00400,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:42:22, 20,400,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1,12,13,1.56,11.73,11.92,0.22,0.235294,0.2034,0.203137
log.pimpleFoam.No3,mpi_00400,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:43:21, 20,400,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1,12,15,1.62,12.37,12.55,0.22,0.27451,0.215,0.214314
log.pimpleFoam.No4,mpi_00400,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:44:18, 20,400,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,2,12,15,1.1,11.32,11.5,0.2,0.254902,0.2044,0.203922
log.pimpleFoam.No5,mpi_00400,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,16:45:19, 20,400,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,2,12,15,1.1,11.19,11.38,0.2,0.254902,0.2018,0.201569
log.pimpleFoam.No1,mpi_00480,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,17:04:18, 24,480,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,3,13,15,1.35,11.18,11.37,0.2,0.235294,0.1966,0.196471
log.pimpleFoam.No2,mpi_00480,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,17:05:19, 24,480,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,2,12,14,1.11,11.01,11.19,0.2,0.235294,0.198,0.197647
log.pimpleFoam.No3,mpi_00480,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,17:06:18, 24,480,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,3,13,14,1.19,11.7,11.9,0.2,0.215686,0.2102,0.21
log.pimpleFoam.No4,mpi_00480,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,17:07:19, 24,480,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,2,13,14,1.26,11.59,11.79,0.22,0.235294,0.2066,0.206471
log.pimpleFoam.No5,mpi_00480,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 26 2015,17:08:19, 24,480,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,2,12,14,1.34,11.17,11.34,0.2,0.235294,0.1966,0.196078
