#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625289.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:07:52,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,3.96,161.92,164.58,4,162,165
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625297.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:22:52,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,3.99,137.59,140.23,4,138,140
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625306.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:33:48,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,3.98,142.78,145.42,4,143,145
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809903.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:25:01,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,3.96,137.35,139.99,4,138,140
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809915.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:29:55,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,3.98,137.89,140.52,5,138,141
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809949.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:54:53,40,2995200,0.445924,0.461484,0.003552,3.85572e-06,2,0.0753685,3.08234e-06,4,0.0962397,1.80166e-06,4,0.833131,0.0283464,2,0.829446,9.79464e-07,28,9.27302e-10,9.68402e-20,-1.7199e-18,3.20859e-14,8.09526e-20,-1.63894e-18,52,4.02,137.48,140.13,5,138,141
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.1625303.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:29:40,40,2995200,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,6.5,184.74,188.05,7,185,189
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809873.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:07:51,40,2995200,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,6.48,183.84,187.14,7,184,187
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809891.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:20:40,40,2995200,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,6.48,189.62,192.91,7,190,194
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809902.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:24:18,40,2995200,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,6.34,183.33,186.63,6,183,187
