#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No3,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:03:01, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,144,147,5.74,143.19,145.93,2.76,2.76471,2.749,2.74882
log.pimpleFoam.No4,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:12:58, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,143,146,5.94,143.41,146.19,2.74,2.7451,2.7494,2.75
log.pimpleFoam.No5,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:27:17, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,144,146,5.91,142.98,145.62,2.76,2.7451,2.7414,2.73941
log.pimpleFoam.No6,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:39:40, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,143,146,6.28,143.45,146.12,2.74,2.7451,2.7434,2.74196
log.pimpleFoam.No7,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,20:55:04, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,145,148,5.9,144.48,147.15,2.78,2.78431,2.7716,2.76961
log.pimpleFoam.No8,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,20:57:49, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,143,146,5.81,142.39,145.12,2.74,2.7451,2.7316,2.73157
log.pimpleFoam.No9,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,21:21:13, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,144,147,5.8,143.41,146.1,2.76,2.76471,2.7522,2.75098
log.pimpleFoam.No10,mpi_00064,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,21:23:57, 4,64,0.445924,0.461484,0.003552,4.35167e-06,2,0.0849397,3.66356e-06,4,0.105939,2.05969e-06,4,0.826537,0.0376901,14,0.830193,9.60069e-07,255,1.4001e-09,-2.86241e-19,-5.16685e-19,3.72818e-14,1.51135e-19,-3.6555e-19,52,6,143,146,5.85,142.46,145.23,2.74,2.7451,2.7322,2.73294
log.pimpleFoam.No1,mpi_00128,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,12:18:01, 8,128,0.445924,0.461484,0.003552,4.55517e-06,2,0.0877069,3.80009e-06,4,0.10597,1.58511e-06,4,0.827128,0.0405865,14,0.831592,9.99176e-07,265,1.5649e-09,3.69673e-19,5.42687e-18,4.07707e-14,-5.55162e-20,5.37135e-18,52,3,71,72,3.17,70.62,71.97,1.36,1.35294,1.349,1.34902
log.pimpleFoam.No2,mpi_00128,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,12:25:12, 8,128,0.445924,0.461484,0.003552,4.55517e-06,2,0.0877069,3.80009e-06,4,0.10597,1.58511e-06,4,0.827128,0.0405865,14,0.831592,9.99176e-07,265,1.5649e-09,3.69673e-19,5.42687e-18,4.07707e-14,-5.55162e-20,5.37135e-18,52,4,72,73,3.63,71.08,72.39,1.36,1.35294,1.349,1.34824
