#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No3,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:24:12, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,11,425,431,9.24,358.09,362.81,8.28,8.23529,6.977,6.93275
log.pimpleFoam.No4,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:42:43, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,11,430,436,9.47,366.09,371.03,8.38,8.33333,7.1324,7.08941
log.pimpleFoam.No5,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 20 2015,22:00:46, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,10,425,431,9.21,363.97,368.78,8.3,8.2549,7.0952,7.05039
log.pimpleFoam.No6,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 23 2015,12:17:59, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,12,428,434,10.02,358.4,363.23,8.32,8.27451,6.9676,6.92569
log.pimpleFoam.No7,mpi_00003,scotch,PCG-diagonal,OF230_Gcc_OpenMPI,dev,Nov 23 2015,15:53:01, 1,3,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,12,428,434,9.64,359.52,364.22,8.32,8.27451,6.9976,6.95255
log.pimpleFoam.No1,mpi_00006,scotch,GAMG-GaussSeidel,OF230_Gcc_OpenMPI,dev,Nov 20 2015,14:58:26, 2,6,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,9,365,372,8.68,361.34,368.07,7.12,7.11765,7.0532,7.04686
log.pimpleFoam.No2,mpi_00006,scotch,GAMG-GaussSeidel,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:11:49, 2,6,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,10,372,379,8.51,365.16,371.99,7.24,7.23529,7.133,7.12706
log.pimpleFoam.No3,mpi_00006,scotch,GAMG-GaussSeidel,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:26:27, 2,6,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,10,374,381,9.22,371.25,378.19,7.28,7.27451,7.2406,7.23471
log.pimpleFoam.No4,mpi_00006,scotch,GAMG-GaussSeidel,OF230_Gcc_OpenMPI,dev,Nov 20 2015,21:45:43, 2,6,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,10,374,381,9.15,370.6,377.52,7.28,7.27451,7.229,7.22294
log.pimpleFoam.No5,mpi_00006,scotch,GAMG-GaussSeidel,OF230_Gcc_OpenMPI,dev,Nov 20 2015,22:04:56, 2,6,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,13,376,383,11.97,372.85,379.76,7.26,7.2549,7.2176,7.21157
